fixed acidity,volatile acidity,residual sugar,chlorides,total sulfur dioxide,sulphates,alcohol,quality
1.0952135180107336,-1.2414696031605097,-0.09894941439373418,-0.0705783062403522,0.03315811367063585,0.21391941134317596,-0.7057917339234416,6
0.6743828852974285,-0.7189573840671867,-0.2185271852787944,0.3670490372954331,0.5597021409591834,-0.09342902739258421,0.05316746014203692,6
0.013077605319377298,0.09383940118909352,-0.5772604979339766,-0.201866509301088,-0.16429589656256946,-0.2471032467604643,-0.4211820361488868,6
-0.2875157037615557,0.2099532276542765,-0.4576827270489159,0.016947162466800735,-0.5592039170289801,-1.0923114532838039,-0.9904014316979949,6
0.31367091440030975,0.151896314421685,-0.2185271852787944,1.636168333549211,0.362248130725978,-0.32394035644440433,0.4326470571747762,6
-0.7684649982910475,0.9646930996779646,-0.6968382688190371,0.673388177770479,1.4482451870086073,-0.7849630145480437,-1.1801412302143655,6
-0.5881090128424882,3.17085580251644,-0.8164160397040978,4.218169660410346,1.4482451870086073,-0.5544516854962245,-1.3698810287307341,5
-0.5881090128424882,0.9937215562942603,0.14020612737638727,-0.2893919780082452,-1.0528389426119933,-0.9386372339159238,-1.1801412302143655,5
-0.1672783801291826,1.0808069261431474,0.25978389826144804,-0.0705783062403522,-0.36174990679577473,-0.8618001242319838,-0.8955315324398104,5
-0.2875157037615557,-0.13838825174127245,-0.9359938105891583,0.016947162466800735,1.8760622091805519,-1.245985672651684,-0.8955315324398104,5
0.43390823803268236,0.5582947070498248,-0.5772604979339766,2.817762161095832,1.4811541887141413,0.44443074039499525,-0.9904014316979949,5
-0.1672783801291826,0.38412396735205034,-0.6968382688190371,-0.7270193215440305,-0.9541119374953907,2.134847153441675,0.05316746014203692,7
-1.3095329546367263,-0.8350712105323697,-0.6968382688190371,-0.4206801810689809,-0.855384932378788,-0.5544516854962245,-0.9904014316979949,5
-0.1672783801291826,1.2840061224572177,-0.4576827270489159,1.5924055991956325,2.929150263757647,0.1370823016592359,-0.9904014316979949,5
-1.6101262637176588,-0.13838825174127245,-0.09894941439373418,-1.4272230712012874,1.7773352040639494,-0.09342902739258421,2.4249149415966555,5
-1.0089396455557937,-0.13838825174127245,-1.055571581474219,-0.9458329933119234,-0.6250219204400485,-0.47761457581228445,-0.6109218346652556,6
-0.2273970419453689,2.996685062818665,-0.2185271852787944,0.10447263117396217,-0.5262949153234459,-0.7081259048641037,-0.5160519354070712,6
0.07319626713556358,1.2840061224572177,-0.5772604979339766,0.3670490372954331,0.5926111426647175,1.366476056602275,-0.8006616331816261,5
0.013077605319377298,1.1098353827594434,-0.6968382688190371,0.3232863029418545,0.23061212390384114,0.9822905081825756,-0.8955315324398104,5
-0.6482276746586745,-0.6318720142182997,-0.4576827270489159,-0.026815571886773606,0.0002491119651016328,-0.01659191770864417,-1.1801412302143655,5
-0.2875157037615557,0.2099532276542765,-0.3381049561638551,-0.026815571886773606,1.9747892142971546,-0.7849630145480437,-0.8955315324398104,5
-0.2875157037615557,0.2099532276542765,-0.4576827270489159,-0.026815571886773606,2.073516219413757,-0.7849630145480437,-0.8955315324398104,5
-1.1892956310043532,-0.7770142972997782,-0.8164160397040978,-0.6832565871904519,-0.8224759306732538,-0.47761457581228445,-0.9904014316979949,5
-0.10715971831299634,0.8485792732127823,-0.6968382688190371,1.5486428648420496,3.1595132756963866,-0.17026613707652424,-0.9904014316979949,5
-1.4898889400852857,0.9066361864453737,-0.6968382688190371,0.23576083423469735,1.6127901955362782,-0.9386372339159238,-0.4211820361488868,5
-0.4077530273939288,-0.19644516497386394,-0.9359938105891583,6.756408252917901,1.415336185303073,1.2128018372343956,-1.0852713309561792,5
-0.8285836601072338,-0.19644516497386394,-0.09894941439373418,-0.33315471236182376,-0.4933859136179116,-0.47761457581228445,-0.23144223763251798,6
-0.04704105649681005,-0.7189573840671867,0.498939440031569,0.3232863029418545,-0.0655688914459668,-0.2471032467604643,0.05316746014203692,6
-0.5881090128424882,-1.1253557766953268,-0.3381049561638551,-0.201866509301088,-1.1186569460230618,-0.8618001242319838,-0.1365723383743319,6
-0.46787168921011507,0.44218088058464183,-0.6968382688190371,0.585862709063326,1.7773352040639494,-0.7849630145480437,-0.3263121368907024,5
-0.7083463364748612,-0.5447866443694125,3.727539253928206,-0.5082056497761375,2.7646052552299762,0.5981049597628754,0.05316746014203692,5
-0.7083463364748612,-0.5447866443694125,3.727539253928206,-0.4644429154225595,2.731696253524442,0.5212678500789353,0.05316746014203692,5
-0.7083463364748612,0.9066361864453737,-0.2185271852787944,-0.37691744671540234,-0.7566579272621854,-1.0923114532838039,-1.0852713309561792,5
-0.8887023219234207,0.44218088058464183,-0.5772604979339766,-0.11434104059393078,1.3495181818920046,-0.5544516854962245,-1.0852713309561792,6
-0.4077530273939288,2.474172843725342,-0.4576827270489159,0.3670490372954331,-0.8224759306732538,-0.6312887951801637,-0.8006616331816261,5
-0.4077530273939288,0.9066361864453737,-1.2947271232443402,-0.4206801810689809,-0.8224759306732538,3.364240908384715,-1.1801412302143655,4
-0.2875157037615557,0.035782487956502025,-0.8164160397040978,-0.24562924365466657,-0.4604769119123774,-0.6312887951801637,-0.4211820361488868,6
-0.2875157037615557,0.6163516202824163,-0.8164160397040978,0.8046763808312191,1.6786081989473467,-0.17026613707652424,-0.8955315324398104,5
-0.8887023219234207,0.6744085335150077,-0.3381049561638551,0.14823536552754077,1.8431532074750179,-0.9386372339159238,-0.23144223763251798,5
-0.5881090128424882,0.151896314421685,-0.9359938105891583,-0.4206801810689809,-0.09847789315150102,-1.245985672651684,-1.3698810287307341,4
-0.8887023219234207,0.6163516202824163,-0.3381049561638551,0.3232863029418545,-0.03265988974043258,-0.7081259048641037,-0.04170243911614749,6
-0.2273970419453689,2.096802907713498,-0.6968382688190371,-1.0333584620190848,-1.2173839511396645,-2.3985423179107834,-1.2750111294725497,4
-0.1672783801291826,-0.602843557602004,-0.4576827270489159,-0.37691744671540234,-0.8882939340843222,-0.2471032467604643,-1.1801412302143655,6
-0.5279903510263013,0.5582947070498248,-0.5772604979339766,-0.5957311184832947,-0.09847789315150102,-0.5544516854962245,1.0018664527238843,6
-0.5881090128424882,-0.8350712105323697,-0.4576827270489159,-0.0705783062403522,-0.32884090509024055,-1.322822782335624,-0.8955315324398104,5
-0.8285836601072338,-0.13838825174127245,-1.055571581474219,0.14823536552754077,0.1318851187872385,1.0591276178665157,-0.8955315324398104,5
-0.46787168921011507,-0.02227442527608946,-0.09894941439373418,0.23576083423469735,-0.23011389997363788,-0.2471032467604643,0.05316746014203692,6
-0.7684649982910475,1.6323476018527667,0.14020612737638727,-0.5957311184832947,-0.8224759306732538,-0.6312887951801637,-0.8006616331816261,5
0.31367091440030975,0.5002377938172333,0.020628356491326546,-0.6394938528368733,-0.09847789315150102,-0.40077746612834436,-0.8955315324398104,5
-0.6482276746586745,1.1969207526083305,0.14020612737638727,-0.24562924365466657,-0.09847789315150102,-0.9386372339159238,-1.0852713309561792,5
-0.8887023219234207,0.5002377938172333,-0.6968382688190371,-0.201866509301088,0.658429146075786,-0.47761457581228445,-1.0852713309561792,5
-0.948820983739607,0.5582947070498248,-0.5772604979339766,-0.11434104059393078,0.5597021409591834,-0.47761457581228445,-1.0852713309561792,6
0.37378957621649606,-1.2414696031605097,-0.4576827270489159,1.286066458720583,1.3166091801864703,-0.8618001242319838,-0.7057917339234416,5
-0.5279903510263013,-0.7770142972997782,-0.4576827270489159,0.016947162466800735,0.7242471494868544,-0.7081259048641037,-1.1801412302143655,5
-0.34763436557774197,1.0517784695268517,0.25978389826144804,0.10447263117396217,-0.6250219204400485,-1.169148562967744,-0.7057917339234416,5
-0.2273970419453689,-0.13838825174127245,-0.4576827270489159,0.10447263117396217,3.225331279107455,-0.7081259048641037,-0.8955315324398104,5
-0.2273970419453689,-0.19644516497386394,-0.5772604979339766,0.016947162466800735,3.258240280812989,-0.7081259048641037,-0.8955315324398104,5
-0.04704105649681005,-0.13838825174127245,0.6185172109166297,-0.201866509301088,2.6987872518189078,-0.17026613707652424,-0.9904014316979949,5
-1.1291769691881663,-0.8931281237649612,-0.5772604979339766,-0.33315471236182376,0.1318851187872385,-0.17026613707652424,-0.6109218346652556,6
-0.8887023219234207,0.6163516202824163,1.6947171488821753,0.7609136464776405,2.6658782501133733,-0.2471032467604643,-0.8955315324398104,5
-0.4077530273939288,0.151896314421685,-0.2185271852787944,-0.4644429154225595,-0.5592039170289801,-0.7081259048641037,-0.7057917339234416,5
-0.2875157037615557,0.38412396735205034,-0.4576827270489159,-0.33315471236182376,2.4684242398801683,-0.7849630145480437,-0.9904014316979949,5
-0.5881090128424882,0.32606705411945885,0.020628356491326546,-0.33315471236182376,0.3293391290204438,-0.40077746612834436,-0.23144223763251798,5
1.9368747834373448,-1.2995265163931013,-0.4576827270489159,-0.6394938528368733,-0.5921129187345142,2.5190327018613745,-0.3263121368907024,6
-1.7303635873500314,1.8065183415505406,-1.414304894129401,-1.558511274262023,1.579881193830744,1.596987385654095,2.4249149415966555,7
0.7946202089298011,-1.1834126899279183,-1.1751493523592798,-1.1208839307262422,-0.6908399238511169,1.366476056602275,-0.1365723383743319,7
0.31367091440030975,-0.8931281237649612,-0.3381049561638551,0.673388177770479,3.2911492825185236,2.980055359965015,-1.0852713309561792,5
-0.8887023219234207,-0.13838825174127245,-1.055571581474219,-0.2893919780082452,0.1318851187872385,1.1359647275504556,-0.8955315324398104,5
-0.7684649982910475,-0.602843557602004,-0.9359938105891583,0.27952356858827593,-0.19720489826810367,-0.7081259048641037,-1.1801412302143655,5
-0.7684649982910475,-0.5447866443694125,-0.9359938105891583,0.3232863029418545,-0.2630229016791721,-0.6312887951801637,-1.1801412302143655,6
2.7184173870477695,-1.2995265163931013,0.25978389826144804,0.585862709063326,-0.5592039170289801,0.9822905081825756,0.3377771579165918,7
-0.2875157037615557,0.26801014088686737,-0.6968382688190371,-0.551968384129716,2.4684242398801683,-0.8618001242319838,-1.0852713309561792,5
-0.2875157037615557,-0.48672973113682105,0.37936166914650876,0.8046763808312191,1.6456991972418125,0.21391941134317596,-0.9904014316979949,5
1.6362814743564122,-1.2995265163931013,-0.3381049561638551,-1.2084093994333946,-0.855384932378788,1.8274987147059152,0.05316746014203692,7
0.8547388707459874,0.035782487956502025,-0.4576827270489159,-1.864850414737073,-0.855384932378788,1.673824495338035,1.8556955460475473,6
-0.1672783801291826,1.1678922959920348,0.498939440031569,0.06070989682038358,0.5597021409591834,-0.6312887951801637,-0.4211820361488868,6
1.996993445253531,-0.48672973113682105,-0.3381049561638551,-0.989595727665502,-0.9870209392009248,0.21391941134317596,-0.23144223763251798,6
-0.04704105649681005,0.26801014088686737,-0.2185271852787944,-0.9458329933119234,0.658429146075786,-1.6301712210713837,-0.3263121368907024,5
-0.2875157037615557,1.2259492092246262,0.020628356491326546,0.4545745060025903,-0.13138689485703522,0.5212678500789353,-0.6109218346652556,6
-0.7684649982910475,-0.19644516497386394,3.8471170248132665,-0.9458329933119234,2.5013332415857024,0.9054533984986355,0.05316746014203692,5
0.25355225258412245,0.5873231636661206,-0.4576827270489159,0.8484391151847928,0.1318851187872385,-0.5544516854962245,0.5275169564329606,5
-0.10715971831299634,1.1678922959920348,-0.2185271852787944,-0.4206801810689809,-0.13138689485703522,-0.7081259048641037,-1.2750111294725497,5
-0.46787168921011507,-0.19644516497386394,-0.5772604979339766,-0.24562924365466657,-0.03265988974043258,-0.7849630145480437,-0.7057917339234416,5
-0.2875157037615557,0.035782487956502025,0.020628356491326546,-0.0705783062403522,3.258240280812989,-0.32394035644440433,-0.8955315324398104,5
-0.2875157037615557,-1.0672988634627354,-0.4576827270489159,0.016947162466800735,0.4280661341370465,-0.40077746612834436,-0.9904014316979949,6
-0.5279903510263013,0.035782487956502025,-0.4576827270489159,0.8484391151847928,0.8887921580145255,-0.5544516854962245,-0.9904014316979949,5
-0.8887023219234207,0.5002377938172333,-1.055571581474219,-1.0771211963726588,-1.151565947728596,-0.32394035644440433,-0.8955315324398104,5
0.19343359076793615,0.7034369901313036,-0.4576827270489159,0.06070989682038358,-0.5592039170289801,-0.32394035644440433,-0.4211820361488868,6
0.07319626713556358,0.645380076898712,-0.4576827270489159,0.3232863029418545,0.3293391290204438,-0.5544516854962245,-0.04170243911614749,4
-0.34763436557774197,-0.5447866443694125,0.25978389826144804,-0.37691744671540234,0.5926111426647175,-0.47761457581228445,0.05316746014203692,6
0.43390823803268236,1.7194329717016532,0.25978389826144804,0.3232863029418545,-0.7237489255566512,-0.09342902739258421,-0.6109218346652556,5
-0.8285836601072338,-0.02227442527608946,0.25978389826144804,-0.026815571886773606,-0.2630229016791721,-1.0923114532838039,0.5275169564329606,5
-1.8506009109824044,-0.25450207820645543,-0.9359938105891583,-1.2084093994333946,2.007698216002689,-0.17026613707652424,1.6659557475311768,7
-0.1672783801291826,-0.8350712105323697,-0.6968382688190371,-0.15810377494750938,0.1318851187872385,-0.9386372339159238,-0.5160519354070712,6
0.13331492895174987,-0.8931281237649612,0.498939440031569,0.3670490372954331,0.4280661341370465,0.44443074039499525,-0.8006616331816261,6
-0.04704105649681005,2.7644574098882995,-0.09894941439373418,-0.7270193215440305,-0.2630229016791721,-0.7081259048641037,-1.3698810287307341,6
-0.6482276746586745,0.6163516202824163,-0.5772604979339766,0.673388177770479,-0.23011389997363788,-0.47761457581228445,-1.3698810287307341,6
-0.6482276746586745,0.7034369901313036,-0.5772604979339766,0.673388177770479,-0.19720489826810367,-0.47761457581228445,-1.1801412302143655,6
2.2374680925182773,-0.8350712105323697,-0.3381049561638551,0.4983372403561689,-0.6908399238511169,0.5212678500789353,0.4326470571747762,6
-0.34763436557774197,0.32606705411945885,-0.6968382688190371,0.8922018495383756,2.1064252211192915,-1.169148562967744,-0.6109218346652556,6
-0.5881090128424882,0.7905223599801907,-0.4576827270489159,0.10447263117396217,-0.7237489255566512,2.4421955921774345,-0.5160519354070712,6
-0.7083463364748612,0.9066361864453737,-0.5772604979339766,-0.2893919780082452,0.19770312219830694,-0.9386372339159238,-0.8955315324398104,5
-0.04704105649681005,0.44218088058464183,-0.09894941439373418,-0.4206801810689809,0.9217011597200597,-1.4764970017035037,-1.0852713309561792,5
-0.34763436557774197,0.035782487956502025,-0.8164160397040978,-0.33315471236182376,-0.19720489826810367,-1.245985672651684,-0.6109218346652556,6
1.5160441507240396,-1.1834126899279183,-0.9359938105891583,-0.8145447902511876,-0.2630229016791721,1.0591276178665157,-0.4211820361488868,6
-0.7083463364748612,0.44218088058464183,-0.6968382688190371,-0.33315471236182376,-0.36174990679577473,0.44443074039499525,-0.5160519354070712,6
1.6964001361725984,-1.0092419502301442,0.8576727526867511,0.3670490372954331,-0.7895669289677195,-0.8618001242319838,0.05316746014203692,5
-0.34763436557774197,1.4581768621549922,-0.5772604979339766,0.4545745060025903,1.3495181818920046,-0.40077746612834436,-0.8955315324398104,5
-0.1672783801291826,0.26801014088686737,0.9772505235718119,-0.37691744671540234,2.435515238174634,-0.5544516854962245,-1.0852713309561792,5
0.6743828852974285,-1.0672988634627354,-0.2185271852787944,-0.2893919780082452,-1.0528389426119933,-0.17026613707652424,-1.1801412302143655,5
-1.0089396455557937,0.9937215562942603,-0.3381049561638551,-0.2893919780082452,0.362248130725978,0.21391941134317596,-1.1801412302143655,5
1.0350948561945472,-1.2414696031605097,0.25978389826144804,0.14823536552754077,-0.39465890850130897,1.2128018372343956,0.05316746014203692,7
-0.2273970419453689,-1.1253557766953268,-0.8164160397040978,-0.201866509301088,0.0002491119651016328,0.06024519197529587,-1.0852713309561792,5
